CustomerID,CustomerName,Postcode,JoinDate,LastVisitDate,TotalVisits,AvgBasketValue,TotalSpend,CategoryCount,TopCategory,SecondCategory,ThirdCategory,DaysSinceLastVisit,RetentionScore,Segment,OnlineOrders,InStoreVisits,PromotionRedemptions,LoyaltyPoints,PrevMonthSpend,SpendChange,NationalAvgBasket,NationalAvgVisits
CUST-04383,Eva Green,2125,2026-01-14,2026-02-06,2,42.88,85.76,2,Vitamins & Supplements,Sun Care,,23,67,New Customers,2,0,2,93,54.53,22.9,41.21,25
CUST-04384,Alexander Long,2200,2025-12-25,2026-02-09,3,66.40,199.20,4,Sun Care,Vitamins & Supplements,Prescription,20,70,New Customers,1,2,3,162,285.26,-26.5,42.50,25
CUST-04385,Hailey Patel,2077,2024-11-18,2026-02-17,37,65.43,2420.91,3,First Aid,Oral Care,Prescription,12,78,Regular Shoppers,0,37,7,3560,237.97,13.9,40.84,32
CUST-04386,Abigail Young,2205,2025-01-12,2025-11-22,27,54.05,1459.35,6,Baby & Child,Weight Management,Sun Care,99,14,At-Risk,5,22,7,1410,180.41,-2.0,41.76,20
CUST-04387,Nora Rodriguez,2160,2025-11-13,2026-01-24,8,24.18,193.44,4,Vitamins & Supplements,Digestive Health,Eye Care,36,29,Occasional Visitors,4,4,4,267,24.40,-23.9,33.77,18
CUST-04388,Hailey Jones,2060,2025-01-15,2026-02-26,29,51.88,1504.52,4,First Aid,Vitamins & Supplements,Digestive Health,3,72,Regular Shoppers,0,29,2,2176,213.02,-0.0,41.65,26
CUST-04389,Anna King,2060,2025-08-10,2026-01-20,15,39.35,590.25,3,First Aid,Personal Care,Eye Care,40,26,Occasional Visitors,2,13,9,576,91.16,-19.2,34.15,23
CUST-04390,Lydia Carroll,2025,2025-07-09,2026-01-09,22,23.63,519.86,3,Beauty & Skincare,Fragrance,OTC Medicines,51,55,Occasional Visitors,0,22,5,516,72.15,-29.7,42.72,34
CUST-04391,Emma Lynch,2224,2026-01-05,2026-02-27,2,34.79,69.58,4,Oral Care,Weight Management,First Aid,2,61,New Customers,3,-1,1,77,53.11,-2.7,40.45,19
CUST-04392,Eva King,2232,2024-08-27,2026-02-12,23,74.31,1709.13,5,Prescription,Baby & Child,Eye Care,17,55,Regular Shoppers,3,20,5,1544,194.30,-19.5,35.50,34
CUST-04393,Nevaeh Garcia,2200,2024-06-26,2025-12-09,26,51.59,1341.34,5,Beauty & Skincare,OTC Medicines,Eye Care,82,8,At-Risk,5,21,4,2008,188.64,-9.9,36.45,19
CUST-04394,Eva Perez,2040,2025-08-31,2026-01-10,9,21.18,190.62,3,Vitamins & Supplements,Prescription,First Aid,50,33,Occasional Visitors,5,4,6,164,67.13,-22.5,34.46,32
CUST-04395,Aubrey Singh,2125,2025-08-11,2026-01-12,15,15.17,227.55,3,First Aid,OTC Medicines,Vitamins & Supplements,48,55,Occasional Visitors,0,15,0,331,67.71,4.2,46.16,28
CUST-04396,Kinsley Rodriguez,2153,2024-01-05,2025-09-18,46,48.39,2225.94,2,Vitamins & Supplements,Digestive Health,,164,5,At-Risk,0,46,6,2078,236.75,-7.0,35.52,31
CUST-04397,Ruby Murray,2228,2025-01-31,2026-02-20,101,112.31,11343.31,9,Personal Care,Health Devices,Eye Care,9,90,Power Shoppers,8,93,2,11836,425.29,2.8,44.75,35
CUST-04398,Isabella Murray,2140,2024-11-10,2026-01-04,16,34.97,559.52,2,Beauty & Skincare,Fragrance,,56,48,Occasional Visitors,0,16,3,499,113.87,-2.4,42.27,20
CUST-04399,Camila Jackson,2150,2026-02-27,2026-01-30,6,22.27,133.62,1,Beauty & Skincare,,,30,58,New Customers,2,4,3,118,81.23,-1.3,32.46,34
CUST-04400,Julia Long,2150,2024-10-08,2026-02-14,6,16.71,100.26,2,Oral Care,Sun Care,,15,44,Occasional Visitors,1,5,1,142,68.56,14.3,42.36,19
CUST-04401,Ryan Gonzalez,2080,2024-07-08,2025-10-07,39,35.71,1392.69,5,Fragrance,Baby & Child,Health Devices,145,23,At-Risk,3,36,11,1320,37.46,-17.5,46.62,24
CUST-04402,Madeline Carroll,2025,2025-01-09,2025-12-31,16,15.37,245.92,3,Beauty & Skincare,Digestive Health,Eye Care,60,53,Occasional Visitors,2,14,11,216,61.27,24.8,43.14,19
CUST-04403,Alexander Hernandez,2040,2025-12-14,2026-01-19,22,17.02,374.44,4,Prescription,OTC Medicines,First Aid,41,36,Occasional Visitors,3,19,1,504,46.14,26.8,33.14,23
CUST-04404,Melody Daly,2230,2025-10-02,2026-01-29,6,26.34,158.04,4,Oral Care,Beauty & Skincare,Vitamins & Supplements,31,46,Occasional Visitors,3,3,6,132,101.55,1.8,36.26,32
CUST-04405,Amelia Wright,2176,2025-01-31,2026-02-19,42,70.05,2942.10,5,Personal Care,First Aid,Sun Care,10,50,Regular Shoppers,2,40,11,3379,312.11,-15.7,37.73,27
CUST-04406,Savannah Roberts,2140,2025-06-26,2026-01-06,4,25.73,102.92,1,Baby & Child,,,54,25,Occasional Visitors,2,2,1,132,44.14,-5.0,42.63,31
CUST-04407,Elijah Davis,2210,2025-03-17,2026-01-27,20,37.22,744.40,3,Prescription,Weight Management,Health Devices,33,49,Occasional Visitors,3,17,15,968,160.48,5.6,44.70,35
CUST-04408,Lucy Baker,2070,2025-12-12,2026-02-09,7,23.96,167.72,3,Health Devices,OTC Medicines,Vitamins & Supplements,20,57,New Customers,5,2,5,204,40.97,-11.2,35.78,22
CUST-04409,Jasmine Kavanagh,2224,2024-02-15,2026-02-24,62,92.30,5722.60,5,Beauty & Skincare,Health Devices,Vitamins & Supplements,5,92,Power Shoppers,5,57,3,6388,403.67,14.2,42.87,27
CUST-04410,Mila Flores,2140,2026-01-02,2026-02-17,5,55.68,278.40,3,Fragrance,Baby & Child,Eye Care,12,55,New Customers,4,1,3,348,114.19,25.8,41.15,33
CUST-04411,Zoe Brown,2125,2023-11-08,2025-12-31,18,67.84,1221.12,2,First Aid,Personal Care,,60,11,At-Risk,2,16,12,1273,191.92,26.1,40.05,19
CUST-04412,Margaret Kelly,2160,2024-08-17,2026-02-16,36,43.82,1577.52,3,First Aid,Personal Care,OTC Medicines,13,60,Regular Shoppers,5,31,0,1864,165.01,22.9,34.90,32
CUST-04413,Oliver Torres,2114,2024-02-25,2026-02-26,69,114.90,7928.10,11,Baby & Child,Beauty & Skincare,OTC Medicines,3,85,Power Shoppers,10,59,15,8728,420.21,-26.9,32.18,31
CUST-04414,Victoria Robinson,2155,2025-04-14,2026-02-26,47,35.82,1683.54,4,OTC Medicines,Digestive Health,Baby & Child,3,69,Regular Shoppers,0,47,0,1461,93.61,3.5,44.34,27
CUST-04415,Emily Young,2042,2026-01-21,2026-02-24,3,22.97,68.91,1,Beauty & Skincare,,,5,42,New Customers,1,2,0,81,86.50,20.6,37.06,19
CUST-04416,Autumn Nolan,2100,2024-03-20,2026-02-13,33,49.31,1627.23,3,OTC Medicines,Beauty & Skincare,Weight Management,16,59,Regular Shoppers,3,30,3,1599,110.31,-9.9,32.86,33
CUST-04417,Caroline Liu,2110,2025-04-06,2026-02-22,54,31.12,1680.48,3,Eye Care,Personal Care,Vitamins & Supplements,7,59,Regular Shoppers,1,53,14,2389,32.44,-9.1,44.58,22
CUST-04418,Ariana Hughes,2205,2024-07-20,2026-01-31,21,22.15,465.15,1,First Aid,,,29,27,Occasional Visitors,0,21,14,481,75.68,-0.1,41.91,22
CUST-04419,Ariana Wilson,2150,2025-03-12,2026-02-25,95,136.97,13012.15,9,Baby & Child,Eye Care,Prescription,4,82,Power Shoppers,12,83,4,14001,493.36,26.6,33.13,27
CUST-04420,Stella Baker,2155,2024-04-12,2026-02-21,27,44.81,1209.87,3,Weight Management,Health Devices,Digestive Health,8,76,Regular Shoppers,0,27,2,1669,66.84,0.5,38.77,23
CUST-04421,Vivian Sullivan,2140,2024-09-28,2026-02-16,44,43.63,1919.72,6,Prescription,Eye Care,Digestive Health,13,73,Regular Shoppers,0,44,7,1721,94.82,-8.3,34.18,32
CUST-04422,Thomas Sullivan,2160,2025-06-08,2026-02-14,18,48.61,874.98,4,OTC Medicines,Sun Care,Eye Care,15,29,Occasional Visitors,0,18,9,1284,159.55,-11.7,45.31,31
CUST-04423,Trinity Doyle,2150,2024-05-30,2026-02-25,48,45.36,2177.28,5,OTC Medicines,Baby & Child,Allergy & Sinus,4,71,Regular Shoppers,5,43,3,2284,201.12,28.3,42.35,30
CUST-04424,Lyla Miller,2110,2025-10-01,2026-01-26,4,20.14,80.56,1,Prescription,,,34,41,Occasional Visitors,5,-1,3,118,65.42,9.2,42.58,28
CUST-04425,Sophia Byrne,2200,2024-11-30,2026-01-25,18,49.33,887.94,3,Fragrance,OTC Medicines,Beauty & Skincare,35,38,Occasional Visitors,4,14,5,827,211.58,22.1,39.26,23
CUST-04426,Maria Rodriguez,2205,2024-11-03,2026-01-09,14,25.17,352.38,1,Baby & Child,,,51,43,Occasional Visitors,1,13,13,517,108.70,6.9,43.03,23
CUST-04427,Mia Moore,2150,2025-04-21,2026-02-11,26,53.03,1378.78,5,Personal Care,Eye Care,Vitamins & Supplements,18,51,Regular Shoppers,5,21,8,1511,254.38,1.5,40.61,27
CUST-04428,Nevaeh O'Connor,2125,2025-06-24,2025-10-24,29,36.48,1057.92,4,Baby & Child,Allergy & Sinus,Health Devices,128,8,At-Risk,1,28,1,1325,68.04,13.0,46.25,30
CUST-04429,Matthew Jones,2153,2025-05-27,2026-02-27,79,105.44,8329.76,7,Allergy & Sinus,First Aid,Eye Care,2,76,Power Shoppers,14,65,4,10204,335.23,-9.3,41.23,27
CUST-04430,Lydia Torres,2176,2024-11-25,2026-02-16,42,31.71,1331.82,8,Oral Care,Weight Management,Allergy & Sinus,13,60,Regular Shoppers,3,39,9,1312,138.31,-25.1,40.31,25
CUST-04431,Ellie Hughes,2230,2024-01-02,2025-12-29,11,74.32,817.52,3,Allergy & Sinus,Prescription,Health Devices,62,15,At-Risk,5,6,9,1122,100.30,2.0,43.42,35
CUST-04432,Gabriella Patel,2150,2024-08-19,2026-01-29,13,43.24,562.12,3,Prescription,Health Devices,Beauty & Skincare,31,33,Occasional Visitors,2,11,1,581,98.09,9.4,42.16,34
CUST-04433,Sadie Power,2176,2026-02-25,2026-02-20,2,63.59,127.18,1,OTC Medicines,,,9,50,New Customers,0,2,0,127,157.71,11.9,44.06,27
CUST-04434,Claire Davis,2065,2024-10-12,2025-11-22,37,53.11,1965.07,4,Oral Care,Baby & Child,Eye Care,99,13,At-Risk,2,35,13,2057,147.88,-10.7,38.41,24
CUST-04435,Margaret Moore,2228,2025-03-05,2026-02-10,47,66.50,3125.50,3,Prescription,Vitamins & Supplements,First Aid,19,65,Regular Shoppers,2,45,15,2818,74.08,-20.6,38.60,27
CUST-04436,Jack Walsh,2040,2026-02-07,2026-02-25,4,29.03,116.12,2,Health Devices,Baby & Child,,4,55,New Customers,0,4,3,123,33.96,-9.7,38.89,25
CUST-04437,Joshua Doyle,2190,2025-12-23,2026-02-20,7,35.73,250.11,4,Sun Care,Vitamins & Supplements,Fragrance,9,67,New Customers,0,7,6,205,49.72,17.5,32.91,34
CUST-04438,Eleanor Thompson,2160,2026-01-25,2026-02-02,2,34.95,69.90,3,Prescription,Vitamins & Supplements,Eye Care,27,55,New Customers,3,-1,0,68,152.16,-28.5,43.14,30
CUST-04439,Isla Dunne,2170,2024-07-24,2026-01-02,20,42.98,859.60,4,Personal Care,Allergy & Sinus,Eye Care,58,26,Occasional Visitors,2,18,8,719,194.47,-18.9,41.82,32
CUST-04440,Ryan Long,2077,2024-09-02,2026-01-13,20,28.49,569.80,2,Digestive Health,Beauty & Skincare,,47,30,Occasional Visitors,3,17,14,836,134.17,-7.7,42.49,27
CUST-04441,Abigail Carroll,2085,2025-03-25,2025-11-24,48,57.68,2768.64,4,Personal Care,Digestive Health,Sun Care,97,10,At-Risk,4,44,1,2901,245.84,-12.7,37.94,21
CUST-04442,Elijah Zhang,2114,2024-05-19,2026-02-20,29,47.50,1377.50,5,OTC Medicines,Oral Care,Digestive Health,9,67,Regular Shoppers,2,27,12,2003,174.49,-2.5,40.60,19
CUST-04443,Sydney Nolan,2200,2025-05-05,2026-01-04,19,18.58,353.02,2,Baby & Child,Allergy & Sinus,,56,36,Occasional Visitors,3,16,10,413,20.53,-29.2,44.39,24
CUST-04444,Aurora Duffy,2000,2024-08-07,2025-09-23,18,70.59,1270.62,2,Sun Care,Digestive Health,,159,15,At-Risk,1,17,6,1399,107.28,1.2,40.00,30
CUST-04445,Gianna Lewis,2040,2024-11-12,2026-02-20,25,58.07,1451.75,5,Allergy & Sinus,Personal Care,OTC Medicines,9,66,Regular Shoppers,0,25,12,2130,77.68,-14.4,39.73,32
CUST-04446,Alyssa White,2210,2025-07-21,2026-02-08,52,43.01,2236.52,7,First Aid,OTC Medicines,Digestive Health,21,58,Regular Shoppers,1,51,1,3199,139.81,-7.2,32.89,34
CUST-04447,Eva Jones,2095,2025-07-22,2026-02-26,71,80.73,5731.83,8,First Aid,Fragrance,Personal Care,3,92,Power Shoppers,20,51,9,8442,160.74,11.5,38.56,28
CUST-04448,Kinsley Kumar,2050,2025-08-21,2026-02-15,52,70.12,3646.24,6,Allergy & Sinus,Oral Care,Digestive Health,14,69,Regular Shoppers,4,48,3,3186,311.48,-11.3,34.45,19
CUST-04449,Elena Anderson,2160,2025-03-07,2026-02-22,39,40.26,1570.14,4,Sun Care,OTC Medicines,Oral Care,7,73,Regular Shoppers,2,37,9,1520,148.61,-27.9,34.33,23
CUST-04450,Elizabeth Taylor,2140,2025-01-26,2026-02-17,36,47.81,1721.16,6,Sun Care,Allergy & Sinus,Health Devices,12,72,Regular Shoppers,4,32,10,1553,154.58,-7.3,39.77,31
CUST-04451,Peyton Hayes,2025,2024-05-11,2026-02-19,111,71.38,7923.18,12,Personal Care,Health Devices,Weight Management,10,90,Power Shoppers,14,97,5,10403,280.91,-11.7,45.48,24
CUST-04452,Allison Brown,2040,2024-03-08,2026-02-09,25,57.95,1448.75,4,Oral Care,Prescription,Personal Care,20,53,Regular Shoppers,1,24,1,2111,209.38,7.8,36.74,29
CUST-04453,Adeline Kavanagh,2060,2024-09-04,2025-10-05,36,72.10,2595.60,4,Eye Care,Baby & Child,Vitamins & Supplements,147,18,At-Risk,4,32,0,2718,130.87,12.7,39.74,29
CUST-04454,Gianna Johnson,2195,2025-06-21,2026-02-24,55,65.74,3615.70,3,Personal Care,Health Devices,Allergy & Sinus,5,71,Regular Shoppers,5,50,2,3997,242.84,5.9,47.26,24
CUST-04455,Madison Nolan,2100,2025-12-25,2026-01-24,4,25.84,103.36,2,Beauty & Skincare,Prescription,,36,26,Occasional Visitors,2,2,4,109,46.28,29.6,32.00,19
CUST-04456,Aurora Kavanagh,2110,2023-12-17,2025-10-22,11,62.92,692.12,2,Eye Care,Fragrance,,130,7,At-Risk,5,6,2,937,277.19,-0.2,37.68,34
CUST-04457,Gabriella Kumar,2070,2025-07-21,2026-02-08,30,44.82,1344.60,4,OTC Medicines,Health Devices,Weight Management,21,74,Regular Shoppers,5,25,7,1102,123.12,28.6,46.46,33
CUST-04458,Savannah Williams,2075,2025-05-27,2026-02-20,103,130.77,13469.31,5,Vitamins & Supplements,OTC Medicines,First Aid,9,76,Power Shoppers,4,99,12,15760,230.41,-17.4,39.25,26
CUST-04459,Olivia Sanchez,2228,2024-06-11,2026-02-19,20,32.88,657.60,5,Weight Management,Oral Care,Sun Care,10,50,Regular Shoppers,0,20,12,861,54.40,28.1,42.11,19
CUST-04460,Chloe Gallagher,2210,2024-09-13,2026-02-09,4,37.24,148.96,4,Beauty & Skincare,Prescription,Sun Care,20,55,Occasional Visitors,3,1,2,142,83.79,11.2,33.72,33
CUST-04461,Harper Mitchell,2140,2025-08-30,2026-02-23,85,138.09,11737.65,11,Weight Management,Beauty & Skincare,Vitamins & Supplements,6,92,Power Shoppers,20,65,4,17156,282.67,-22.0,45.67,30
CUST-04462,Piper Jones,2030,2024-06-11,2026-02-20,38,41.62,1581.56,5,Sun Care,Vitamins & Supplements,Baby & Child,9,62,Regular Shoppers,1,37,10,1747,155.56,-15.5,33.29,26
CUST-04463,Camila Martin,2070,2026-02-20,2026-02-24,7,46.81,327.67,3,Allergy & Sinus,Vitamins & Supplements,Oral Care,5,69,New Customers,2,5,6,309,217.61,-2.3,44.97,23
CUST-04464,Serenity Davis,2025,2024-09-16,2026-01-16,17,31.17,529.89,4,Eye Care,Vitamins & Supplements,Fragrance,44,35,Occasional Visitors,4,13,13,769,113.43,27.2,43.56,35
CUST-04465,Oliver Kavanagh,2070,2026-01-26,2026-02-03,6,68.92,413.52,1,Weight Management,,,26,50,New Customers,5,1,1,505,192.01,22.9,46.42,20
CUST-04466,William Wright,2220,2024-07-10,2025-12-03,30,67.89,2036.70,6,Fragrance,Baby & Child,Sun Care,88,29,At-Risk,4,26,2,2354,165.67,22.0,37.35,21
CUST-04467,Camila Flores,2200,2025-07-02,2026-02-13,9,49.40,444.60,1,Sun Care,,,16,34,Occasional Visitors,0,9,2,655,215.40,-8.2,36.75,31
CUST-04468,Anna Robinson,2232,2026-01-26,2026-02-07,2,57.68,115.36,1,First Aid,,,22,51,New Customers,1,1,2,166,123.89,27.6,47.88,19
CUST-04469,Ella Carter,2190,2025-09-12,2026-02-12,5,26.87,134.35,1,Beauty & Skincare,,,17,43,Occasional Visitors,0,5,0,152,91.33,11.2,47.30,25
CUST-04470,Harper McCarthy,2216,2023-10-17,2025-09-23,38,59.85,2274.30,6,Digestive Health,Baby & Child,Oral Care,159,13,At-Risk,3,35,7,2801,129.38,-7.4,36.11,29
CUST-04471,William Smith,2155,2025-08-14,2026-01-08,17,47.79,812.43,2,Personal Care,Weight Management,,52,44,Occasional Visitors,0,17,11,884,76.29,28.2,35.01,31
CUST-04472,Ella Park,2150,2025-08-04,2026-02-13,16,32.58,521.28,3,OTC Medicines,Eye Care,Baby & Child,16,45,Occasional Visitors,3,13,6,749,96.53,28.0,40.66,32
CUST-04473,Mackenzie Wang,2050,2025-06-11,2026-02-08,43,67.74,2912.82,8,Fragrance,Vitamins & Supplements,Prescription,21,52,Regular Shoppers,3,40,2,2713,164.49,-0.2,33.31,24
CUST-04474,Adeline Byrne,2080,2024-11-17,2026-02-10,22,46.36,1019.92,4,Health Devices,First Aid,OTC Medicines,19,41,Occasional Visitors,3,19,13,1192,223.78,-5.3,42.63,34
CUST-04475,Lillian Regan,2077,2024-06-12,2026-02-20,27,73.31,1979.37,5,OTC Medicines,First Aid,Vitamins & Supplements,9,64,Regular Shoppers,4,23,7,2318,281.81,11.6,37.87,24
CUST-04476,Amelia Nolan,2228,2024-09-25,2026-02-25,84,139.60,11726.40,5,Oral Care,First Aid,Beauty & Skincare,4,83,Power Shoppers,3,81,12,13291,177.15,-12.9,37.82,24
CUST-04477,Gabriella Nguyen,2060,2024-02-17,2026-02-28,88,91.90,8087.20,10,Vitamins & Supplements,Sun Care,Oral Care,1,82,Power Shoppers,7,81,3,10359,403.24,-12.3,44.01,34
CUST-04478,Oliver Perez,2100,2026-02-18,2026-02-27,4,37.11,148.44,1,Sun Care,,,2,68,New Customers,3,1,2,170,175.36,28.9,46.61,30
CUST-04479,Elena Walsh,2025,2024-05-17,2025-09-03,38,56.65,2152.70,4,First Aid,Fragrance,Prescription,179,6,At-Risk,0,38,0,3045,111.26,24.4,46.05,31
CUST-04480,Lucy Doyle,2195,2025-04-16,2026-02-21,116,65.11,7552.76,11,OTC Medicines,Eye Care,First Aid,8,91,Power Shoppers,11,105,6,6284,126.50,-8.6,41.75,25
CUST-04481,Valentina Duffy,2080,2025-02-19,2026-02-14,35,35.90,1256.50,5,Sun Care,OTC Medicines,Beauty & Skincare,15,70,Regular Shoppers,2,33,5,1414,105.34,21.2,36.75,20
CUST-04482,Stella Thomas,2160,2025-10-17,2026-02-12,21,70.39,1478.19,7,Weight Management,Baby & Child,Beauty & Skincare,17,59,Regular Shoppers,2,19,8,1471,335.52,-15.7,44.08,30
CUST-04483,Ariana Nolan,2224,2025-03-20,2026-02-09,18,36.99,665.82,3,Weight Management,OTC Medicines,Fragrance,20,50,Occasional Visitors,4,14,3,923,85.04,9.6,40.63,20
CUST-04484,Joseph Hall,2112,2024-08-24,2026-01-21,22,22.73,500.06,3,Baby & Child,Weight Management,Prescription,39,50,Occasional Visitors,1,21,7,581,67.30,-25.5,44.46,22
CUST-04485,Noah Hernandez,2140,2026-01-10,2026-02-12,8,25.03,200.24,2,Eye Care,Beauty & Skincare,,17,43,New Customers,2,6,3,209,34.99,15.5,33.55,35
CUST-04486,Brianna Brennan,2065,2025-09-29,2026-02-25,50,57.99,2899.50,8,Digestive Health,Oral Care,Eye Care,4,59,Regular Shoppers,5,45,4,3700,148.61,-5.7,36.39,32
CUST-04487,Claire Johnson,2145,2025-12-07,2026-02-19,3,60.20,180.60,3,Baby & Child,Allergy & Sinus,Sun Care,10,62,New Customers,5,-2,2,255,78.98,-25.6,44.15,21
CUST-04488,Hazel Kumar,2025,2024-12-26,2026-01-03,8,20.41,163.28,3,Baby & Child,Allergy & Sinus,Personal Care,57,39,Occasional Visitors,3,5,3,217,92.63,-20.7,37.67,30
CUST-04489,Liam Burke,2112,2025-04-30,2026-02-16,21,70.91,1489.11,4,OTC Medicines,Health Devices,Personal Care,13,79,Regular Shoppers,5,16,8,1961,323.00,-7.5,39.51,25
CUST-04490,Alyssa Kelly,2060,2025-11-02,2026-01-22,6,24.49,146.94,3,Vitamins & Supplements,Prescription,Personal Care,38,43,Occasional Visitors,0,6,5,182,91.50,8.7,43.84,29
CUST-04491,Sarah Carter,2220,2026-02-23,2026-02-03,7,60.15,421.05,3,Digestive Health,Health Devices,Personal Care,26,59,New Customers,2,5,7,626,242.05,0.6,33.08,21
CUST-04492,Isabella Daly,2205,2025-10-25,2026-02-24,24,36.55,877.20,5,Eye Care,Sun Care,Allergy & Sinus,5,73,Regular Shoppers,5,19,5,870,174.98,-14.5,32.62,18
CUST-04493,Elizabeth Murphy,2112,2024-10-05,2026-01-16,22,36.87,811.14,4,Personal Care,First Aid,Oral Care,44,51,Occasional Visitors,4,18,2,1015,128.12,28.4,35.75,20
CUST-04494,Ariana Jackson,2220,2026-01-18,2026-02-19,1,56.58,56.58,3,Oral Care,First Aid,Eye Care,10,55,New Customers,5,-4,0,82,254.47,0.1,33.64,27
CUST-04495,Mia Gallagher,2125,2026-02-12,2026-02-11,7,36.09,252.63,4,Allergy & Sinus,Vitamins & Supplements,Eye Care,18,40,New Customers,5,2,7,286,163.59,2.0,42.33,19
CUST-04496,Ivy Robinson,2042,2026-01-12,2026-01-30,2,35.79,71.58,4,OTC Medicines,Oral Care,Allergy & Sinus,30,42,New Customers,1,1,0,67,134.87,19.8,39.77,28
CUST-04497,Leah Nelson,2210,2025-04-05,2026-02-24,44,40.31,1773.64,3,OTC Medicines,Prescription,First Aid,5,74,Regular Shoppers,2,42,5,1975,132.65,-26.2,34.52,34
CUST-04498,Chloe Hill,2095,2025-04-10,2026-02-14,37,53.74,1988.38,3,Personal Care,Weight Management,Beauty & Skincare,15,69,Regular Shoppers,3,34,15,2350,131.29,28.1,47.21,30
CUST-04499,Andrew Hughes,2200,2024-09-14,2025-11-19,33,47.10,1554.30,3,First Aid,Oral Care,Vitamins & Supplements,102,25,At-Risk,5,28,12,1247,151.23,21.7,44.54,24
CUST-04500,Alyssa Murphy,2010,2024-12-27,2026-02-24,50,122.33,6116.50,8,Sun Care,Baby & Child,Allergy & Sinus,5,82,Power Shoppers,19,31,6,5933,259.79,10.1,44.40,25
CUST-04501,Reagan Kavanagh,2130,2024-10-24,2025-11-15,35,56.99,1994.65,3,Personal Care,OTC Medicines,Vitamins & Supplements,106,16,At-Risk,0,35,15,2888,97.83,22.7,36.38,21
CUST-04502,Sadie Murphy,2042,2025-06-14,2025-12-24,23,68.22,1569.06,2,Beauty & Skincare,First Aid,,67,8,At-Risk,5,18,7,1794,171.99,-19.8,39.81,20
CUST-04503,Kylie Gonzalez,2195,2025-08-15,2025-10-28,10,45.48,454.80,3,Baby & Child,Personal Care,OTC Medicines,124,29,At-Risk,0,10,0,397,143.76,-30.0,34.79,28
CUST-04504,Sadie Regan,2120,2024-11-23,2025-10-12,33,29.99,989.67,6,OTC Medicines,Digestive Health,Baby & Child,140,26,At-Risk,4,29,5,1287,53.78,24.3,46.83,27
CUST-04505,Allison Kumar,2090,2025-07-03,2026-02-26,36,70.38,2533.68,3,Fragrance,Personal Care,Digestive Health,3,54,Regular Shoppers,4,32,10,2481,172.25,-6.0,44.36,25
CUST-04506,Nora Patel,2220,2026-02-23,2026-02-24,2,63.13,126.26,3,Personal Care,Baby & Child,Digestive Health,5,41,New Customers,4,-2,0,167,136.04,0.4,33.58,30
CUST-04507,Noah Hughes,2200,2025-01-15,2026-01-23,11,44.82,493.02,3,Digestive Health,First Aid,Weight Management,37,29,Occasional Visitors,5,6,5,642,82.16,-11.8,35.25,24
CUST-04508,Quinn Nolan,2205,2024-11-02,2026-02-17,33,50.97,1682.01,3,Prescription,Digestive Health,Beauty & Skincare,12,79,Regular Shoppers,2,31,8,1950,213.64,-13.1,42.03,34
CUST-04509,Chloe Carter,2112,2025-10-14,2026-01-04,15,29.62,444.30,4,Health Devices,Allergy & Sinus,OTC Medicines,56,31,Occasional Visitors,2,13,4,446,142.25,-0.4,47.05,27
CUST-04510,Henry Thompson,2224,2024-01-20,2025-09-26,17,55.74,947.58,3,Oral Care,Baby & Child,Allergy & Sinus,156,8,At-Risk,0,17,6,815,96.21,-19.4,47.20,28
CUST-04511,Vivian McCarthy,2155,2025-05-25,2026-02-21,30,41.44,1243.20,5,Personal Care,Eye Care,Digestive Health,8,73,Regular Shoppers,4,26,12,1000,118.03,6.8,36.80,33
CUST-04512,Paisley Burke,2190,2025-05-23,2026-02-28,53,72.24,3828.72,6,First Aid,OTC Medicines,Weight Management,1,90,Power Shoppers,3,50,7,5086,305.88,-19.0,37.59,21
CUST-04513,Oliver Wright,2205,2025-04-19,2026-02-12,40,68.57,2742.80,6,Weight Management,Fragrance,Baby & Child,17,55,Regular Shoppers,1,39,13,3805,197.25,-7.8,38.20,23
CUST-04514,Willow Torres,2020,2024-06-13,2025-10-01,42,60.20,2528.40,2,Digestive Health,Allergy & Sinus,,151,18,At-Risk,5,37,11,2136,108.44,3.5,44.41,21
CUST-04515,Emilia Rivera,2020,2024-11-03,2026-01-09,5,29.99,149.95,1,Eye Care,,,51,35,Occasional Visitors,0,5,0,191,138.37,-24.4,39.30,22
CUST-04516,Mia Murphy,2145,2025-03-12,2026-02-11,15,21.20,318.00,1,OTC Medicines,,,18,37,Occasional Visitors,1,14,3,284,48.24,20.7,38.90,23
CUST-04517,Leah Hernandez,2075,2024-02-29,2026-02-21,120,137.95,16554.00,5,Digestive Health,Vitamins & Supplements,Prescription,8,79,Power Shoppers,9,111,0,24020,353.57,-9.6,38.42,26
CUST-04518,Autumn Singh,2040,2025-10-11,2026-02-17,24,42.56,1021.44,3,Personal Care,Prescription,Allergy & Sinus,12,50,Regular Shoppers,0,24,15,1196,129.68,29.2,35.13,28
CUST-04519,Joseph Wang,2190,2024-04-10,2026-02-28,57,116.94,6665.58,5,Personal Care,OTC Medicines,Oral Care,1,77,Power Shoppers,7,50,2,6183,215.56,10.5,41.01,21
CUST-04520,Kinsley Li,2130,2024-09-08,2026-02-15,5,24.04,120.20,3,Baby & Child,Weight Management,Eye Care,14,32,Occasional Visitors,5,0,5,132,117.97,8.5,47.87,29
CUST-04521,Noah O'Connor,2145,2025-12-07,2026-01-28,21,31.57,662.97,4,Health Devices,Beauty & Skincare,Oral Care,32,33,Occasional Visitors,5,16,11,941,129.06,-25.2,33.27,25
